mgrnu,name,confirm_da,address,sigungu,ins_place,road,road_type,ins_date,lng,lat,geometry
9276.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우동 974번지,해운대구,경동아파트,,교차로,2009-11-01,129.1426316,35.16182296,POINT (129.1426316 35.16182296)
9277.0,전자신호 제어,2020-12-31,부산광역시 해운대구 좌동 1428,해운대구,부일여객자동차㈜ 앞,해운대로,교차로,2009-12-01,129.1831519,35.17441336,POINT (129.1831519 35.17441336)
9278.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반송동 685-2,해운대구,혜성병원앞(영화맨션),반송로,단일로,2010-07-01,129.1466545,35.22777483,POINT (129.1466545 35.22777483)
9279.0,일반신호 제어,2020-12-31,부산광역시 해운대구 반여1동751번지,해운대구,풍산금속앞,,단일로,2009-11-01,129.1260921,35.21122954,POINT (129.1260921 35.21122954)
9286.0,전자신호 제어,2020-12-31,부산광역시 해운대구 송정동 447-13,해운대구,호민주유소,해운대로,교차로,2010-05-01,129.204417,35.19082486,POINT (129.204417 35.19082486)
9288.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반송동 14-2,해운대구,반송종점주변,반송로,단일로,2010-10-01,129.075091,35.179928,POINT (129.075091 35.179928)
9289.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 1418-1,해운대구,수영로교회,,교차로,2011-01-01,129.1392351,35.16462224,POINT (129.1392351 35.16462224)
9291.0,일반신호 제어,2020-12-31,부산광역시 해운대구 반송2동 311-260,해운대구,청년회방범초소앞,,단일로,1997-02-01,129.1523652,35.22999199,POINT (129.1523652 35.22999199)
9292.0,일반신호 제어,2020-12-31,부산광역시 해운대구 재송2동 1150-9,해운대구,반산초교,,교차로,2000-03-01,129.1295637,35.19307943,POINT (129.1295637 35.19307943)
9293.0,전자신호 제어,2020-12-31,부산광역시 해운대구 좌동 387,해운대구,KCC아파트,,단일로,2011-06-01,129.1765572,35.17234141,POINT (129.1765572 35.17234141)
9293.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우1동 494-2,해운대구,해운대교회,,단일로,1994-08-01,129.1564628,35.16422443,POINT (129.1564628 35.16422443)
9294.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송동 826-5,해운대구,수영4호교,,교차로,2011-03-16,129.1189313,35.18404726,POINT (129.1189313 35.18404726)
9295.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우1동 1404-1,해운대구,해운대소방서,해운대해변로,단일로,1999-01-01,129.1430205,35.1598092,POINT (129.1430205 35.1598092)
9296.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우1동 650-4,해운대구,그랜드호텔,해운대해변로,단일로,1999-01-01,129.1561666,35.15880995,POINT (129.1561666 35.15880995)
9298.0,전자신호 제어,2020-12-31,부산광역시 반송동 280-17,해운대구,동부산대학입구,반송로,교차로,2007-05-01,129.075091,35.179928,POINT (129.075091 35.179928)
9299.0,일반신호 제어,2020-12-31,부산광역시 해운대구 재송동 482-2,해운대구,재송유치원 진입로,,단일로,2011-08-01,129.1265744,35.18336338,POINT (129.1265744 35.18336338)
9300.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 1217-5,해운대구,반여동 탑마트,,단일로,2012-01-19,129.1198545,35.20409446,POINT (129.1198545 35.20409446)
9301.0,일반신호 제어,2020-12-31,부산광역시 해운대구 중동 좌동순환로 50,해운대구,해운대아너스빌(E MART 주차장),좌동순환로,교차로,2012-02-01,129.1674425,35.17058188,POINT (129.1674425 35.17058188)
9302.0,일반신호 제어,2020-12-31,부산광역시 해운대구 반여1동 1533-18,해운대구,반여동 홈플러스 주변,,단일로,2012-03-13,129.1165537,35.19642719,POINT (129.1165537 35.19642719)
9303.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송1동 516,해운대구,삼화파크맨션,,단일로,2012-05-01,129.1270344,35.1801051,POINT (129.1270344 35.1801051)
9130.0,전자신호 제어,2020-12-31,부산광역시 해운대구 좌4동 1407-2,해운대구,대동아파트(41),좌동순환로,교차로,1996-05-01,129.1752798,35.1781587,POINT (129.1752798 35.1781587)
9131.0,전자신호 제어,2020-12-31,부산광역시 해운대구 좌4동 1407-7,해운대구,"동부아파트(42),(45)직결",좌동순환로,교차로,1996-05-01,129.176395,35.1778414,POINT (129.176395 35.1778414)
9132.0,전자신호 제어,2020-12-31,부산광역시 해운대구 좌3동 138공,해운대구,폭포사입구(46),,교차로,1996-05-01,129.1764896,35.18211301,POINT (129.1764896 35.18211301)
9134.0,일반신호 제어,2020-12-31,부산광역시 해운대구 재송2동 1145-1,해운대구,재송여중입구,,단일로,1997-08-01,129.1281888,35.19132556,POINT (129.1281888 35.19132556)
9139.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 565-4,해운대구,우진여객 (스펀지앞) 해운대교회,해운대로,교차로,2001-10-01,129.1610104,35.16522648,POINT (129.1610104 35.16522648)
9141.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 1470-15장,해운대구,국정교과서앞,,교차로,1998-01-01,129.1170328,35.20093868,POINT (129.1170328 35.20093868)
9142.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 775-1,해운대구,장산시장입구,,교차로,1998-01-01,129.1219734,35.20962732,POINT (129.1219734 35.20962732)
9143.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 570-4전,해운대구,풍산금속입구,,교차로,1998-01-01,129.1203254,35.21437484,POINT (129.1203254 35.21437484)
9146.0,일반신호 제어,2020-12-31,부산광역시 해운대구 반여1동 809-2,해운대구,반석초교(상단초교),,교차로,2001-08-01,129.1252609,35.21068744,POINT (129.1252609 35.21068744)
9147.0,전자신호 제어,2020-12-31,부산광역시 해운대구 송정동 77-7,해운대구,송정교(1호교),해운대로,교차로,2001-06-01,129.2052619,35.19672945,POINT (129.2052619 35.19672945)
9148.0,일반신호 제어,2020-12-31,부산광역시 해운대구 재송1동 1125-1,해운대구,재송2동에덴유치원,,교차로,2010-10-01,129.1257946,35.18731869,POINT (129.1257946 35.18731869)
9149.0,일반신호 제어,2020-12-31,부산광역시 해운대구 중2동 1522-2,해운대구,AID해운대주공아파트후문,,단일로,2001-09-01,129.1789943,35.16170845,POINT (129.1789943 35.16170845)
9150.0,일반신호 제어,2020-12-31,부산광역시 해운대구 재송2동 179-40,해운대구,재송동하버드학원,,단일로,1998-07-01,129.1231352,35.19272467,POINT (129.1231352 35.19272467)
9152.0,전자신호 제어,2020-12-31,부산광역시 해운대구 중2동 1518,해운대구,동백초교(6),양운로,교차로,1996-05-01,129.1809493,35.16406903,POINT (129.1809493 35.16406903)
9155.0,전자신호 제어,2020-12-31,부산광역시 해운대구 좌1동 1288-515,해운대구,좌동초교(대림2차B상가),,단일로,1999-09-01,129.1727771,35.17665966,POINT (129.1727771 35.17665966)
9156.0,일반신호 제어,2020-12-31,부산광역시 해운대구 중2동 1535-1,해운대구,중동주공315동앞,,교차로,1999-10-01,129.1852025,35.16443306,POINT (129.1852025 35.16443306)
9158.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 744,해운대구,풍산금속사택,,교차로,2000-12-01,129.1251689,35.21277048,POINT (129.1251689 35.21277048)
9159.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 529답,해운대구,동부농산물시장입구,,교차로,2000-12-01,129.1250492,35.21524137,POINT (129.1250492 35.21524137)
9160.0,전자신호 제어,2020-12-31,부산광역시 해운대구 중동 1783-1,해운대구,좌동지하차도(중동역교차로),해운대로,교차로,2004-05-01,129.1686157,35.16664955,POINT (129.1686157 35.16664955)
9161.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 1229-10,해운대구,아시안게임선수촌입구,,교차로,2000-02-01,129.1205252,35.20494456,POINT (129.1205252 35.20494456)
9163.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우1동 801-3,해운대구,운촌어촌계마을,,교차로,2005-08-01,129.1501225,35.15985006,POINT (129.1501225 35.15985006)
9164.0,전자신호 제어,2020-12-31,부산광역시 해운대구 중동 1764-8,해운대구,동일아파트옆,해운대로,교차로,1999-11-01,129.1712922,35.16652452,POINT (129.1712922 35.16652452)
9176.0,일반신호 제어,2020-12-31,부산광역시 해운대구 반여1동 1161-1,해운대구,SK아파트 (부산골프고→혜화여중뒤),,교차로,2000-06-01,129.1120881,35.20474302,POINT (129.1120881 35.20474302)
9177.0,전자신호 제어,2020-12-31,부산광역시 해운대구 송정동 129-1,해운대구,송정동일주유소(송정역),해운대로,단일로,2005-03-01,129.202818,35.18664037,POINT (129.202818 35.18664037)
9178.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 545-2답,해운대구,동부농산물시장남측,,교차로,2000-12-01,129.1226779,35.21292884,POINT (129.1226779 35.21292884)
9179.0,일반신호 제어,2020-12-31,부산광역시 해운대구 반송1동 167-5답,해운대구,해운대 재활용센터,,단일로,2001-03-01,129.1394075,35.21937042,POINT (129.1394075 35.21937042)
9180.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우2동 1025-28전,해운대구,우2동 해림초교앞,,단일로,2013-01-30,129.1438398,35.16422725,POINT (129.1438398 35.16422725)
9337.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송동 909-2,해운대구,재송역 앞,해운대로,교차로,2016-12-01,129.075091,35.179928,POINT (129.075091 35.179928)
9338.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송동 1094-7,해운대구,해운대경찰서 앞 교차로,해운대로,교차로,2016-12-01,129.075091,35.179928,POINT (129.075091 35.179928)
9339.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송동 651-4,해운대구,유창맨션 앞,해운대로,단일로,2016-12-01,129.075091,35.179928,POINT (129.075091 35.179928)
9340.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송동 675,해운대구,센텀고교 교차로,해운대로,교차로,2016-12-01,129.075091,35.179928,POINT (129.075091 35.179928)
9341.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 1210-2,해운대구,센텀교회 앞,해운대로,교차로,2016-12-01,129.075091,35.179928,POINT (129.075091 35.179928)
9342.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 1123-14,해운대구,센텀삼환아파트,해운대로,교차로,2016-12-01,129.075091,35.179928,POINT (129.075091 35.179928)
9225.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송동 1198,해운대구,"센텀시티1,2지점(센텀초교)",,교차로,2005-04-01,129.1216768,35.18090305,POINT (129.1216768 35.18090305)
4012.0,전자신호 제어,2020-12-31,부산광역시 영도구 청학1동 299,영도구,청학시장,태종로,단일로,1995-02-01,129.0604801,35.09722867,POINT (129.0604801 35.09722867)
9226.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 1463-1,해운대구,센텀시티10지점(센텀사이언스파크),,교차로,2010-10-01,129.1263995,35.17388246,POINT (129.1263995 35.17388246)
9227.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 1469-1,해운대구,센텀시티12지점(KNN앞사거리),,교차로,2010-10-01,129.1288519,35.17260667,POINT (129.1288519 35.17260667)
9228.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 1467,해운대구,"센텀시티18,38지점(영화의전당 앞)",,교차로,2005-04-01,129.1270371,35.17076674,POINT (129.1270371 35.17076674)
9229.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우동 1484,해운대구,센텀시티19지점(한화꿈에그린센텀),,교차로,2005-04-01,129.1327275,35.17184934,POINT (129.1327275 35.17184934)
9230.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우동 1510,해운대구,센텀시티28지점(센텀드림월드),,교차로,2005-04-01,129.1329558,35.16694367,POINT (129.1329558 35.16694367)
9231.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우동 1515,해운대구,센텀시티29지점(WBC더팔레스),,교차로,2005-04-01,129.1320155,35.16642066,POINT (129.1320155 35.16642066)
9232.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우1동 1343,해운대구,해운대 뉴비치호텔,,교차로,2005-06-01,129.1608186,35.16100084,POINT (129.1608186 35.16100084)
9233.0,일반신호 제어,2020-12-31,부산광역시 해운대구 재송동 1200,해운대구,포스코아파트 앞(센텀파크1차 105동),,단일로,2005-10-01,129.1235959,35.1767569,POINT (129.1235959 35.1767569)
9234.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여동 1477-12,해운대구,원동 I.C,해운대로,교차로,2005-11-01,129.1156399,35.19465089,POINT (129.1156399 35.19465089)
9235.0,일반신호 제어,2020-12-31,부산광역시 해운대구 재송1동 1101-5,해운대구,동부센트레빌아파트,,교차로,2006-01-01,129.1229223,35.18364973,POINT (129.1229223 35.18364973)
9243.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 474-2답,해운대구,반석2호교,,교차로,2006-06-01,129.1257456,35.21714581,POINT (129.1257456 35.21714581)
9244.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여1동 1502,해운대구,반석교앞,,교차로,2006-08-01,129.1334401,35.21836289,POINT (129.1334401 35.21836289)
9245.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반송1동 740답,해운대구,석대 철고물집하장,,교차로,2006-08-01,129.1448402,35.22140128,POINT (129.1448402 35.22140128)
9246.0,전자신호 제어,2020-12-31,부산광역시 해운대구 좌3동 1356-12,해운대구,대우이안,,교차로,2006-08-01,129.1662081,35.16715953,POINT (129.1662081 35.16715953)
9247.0,전자신호 제어,2020-12-31,부산광역시 해운대구 재송동 1219,해운대구,센텀필사거리(센텀IS타워),,교차로,2006-09-01,129.1254057,35.17664093,POINT (129.1254057 35.17664093)
9249.0,일반신호 제어,2020-12-31,부산광역시 해운대구 반송1동 250-2269,해운대구,반송예비군훈련장,,교차로,2007-01-01,129.1533409,35.21977012,POINT (129.1533409 35.21977012)
9250.0,전자신호 제어,2020-12-31,부산광역시 동래구 안락동 15-36,해운대구,(모뎀)반여요금소전방,,모뎀,2001-02-01,129.1146155,35.20003257,POINT (129.1146155 35.20003257)
9251.0,전자신호 제어,2020-12-31,부산광역시 해운대구 반여동 691-1,해운대구,(모뎀)반송분기점,,모뎀,2001-02-01,129.1200494,35.21027612,POINT (129.1200494 35.21027612)
9252.0,전자신호 제어,2020-12-31,부산광역시 금정구 금사동 39-1,해운대구,(모뎀)수영강변로접속부,,모뎀,2001-02-01,129.1153116,35.22039733,POINT (129.1153116 35.22039733)
9253.0,전자신호 제어,2020-12-31,부산광역시 금정구 회동동 327-1,해운대구,(모뎀)석대고가교전방,,모뎀,2001-02-01,129.1172667,35.22839252,POINT (129.1172667 35.22839252)
9254.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우동 1407,해운대구,대우트럼프월드마린 C동앞,,교차로,2007-02-01,129.144817,35.15720524,POINT (129.144817 35.15720524)
9255.0,일반신호 제어,2020-12-31,부산광역시 해운대구 우동 1410,해운대구,대우트럼프월드마린 A동 앞,,교차로,2007-02-01,129.143247,35.1548224,POINT (129.143247 35.1548224)
9257.0,전자신호 제어,2020-12-31,부산광역시 해운대구 우동 1496,해운대구,롯데백화점(센텀시티점),,교차로,2007-11-01,129.1310752,35.16985471,POINT (129.1310752 35.16985471)
9258.0,일반신호 제어,2020-12-31,부산광역시 해운대구 중동 1205-5,해운대구,중동두산위브아파트,해운대해변로,교차로,2008-02-01,129.167772,35.16369216,POINT (129.167772 35.16369216)
